,,,,,,,,,
0.0014,0,0,0,0,0,2e-15,0,0,0
0.0013952,1.966e-13,6.5715e-13,3.5266e-17,6.8574e-15,3.8598e-12,1.4281e-15,1.9345e-22,1.2821e-25,9.8188e-27
0.0013951,2.3589e-12,1.2348e-11,6.8035e-16,6.5584e-13,5.258e-11,1.0323e-15,9.3794e-21,9.6651e-24,3.9928e-25
0.001395,1.2869e-11,7.7759e-11,6.4943e-15,9.4376e-12,2.1292e-10,7.5907e-16,8.8905e-20,1.331e-22,5.5779e-24
0.001395,3.5922e-11,2.8133e-10,3.6899e-14,5.5829e-11,3.8897e-10,5.7106e-16,3.739e-19,8.0324e-22,4.6597e-23
0.001395,6.6534e-11,6.8879e-10,1.3525e-13,1.8583e-10,5.0702e-10,4.4405e-16,8.9681e-19,2.7076e-21,2.3539e-22
0.001395,9.9229e-11,1.327e-09,3.6421e-13,4.2796e-10,5.7809e-10,3.5598e-16,1.4996e-18,6.4133e-21,7.841e-22
0.001395,1.3152e-10,2.2523e-09,8.0279e-13,7.8852e-10,6.1983e-10,2.9203e-16,2.057e-18,1.2578e-20,2.0298e-21
0.001395,1.5816e-10,3.3708e-09,1.4213e-12,1.1917e-09,6.391e-10,2.5046e-16,2.5151e-18,2.0778e-20,4.2202e-21
0.001395,1.8202e-10,4.8173e-09,2.2848e-12,1.6555e-09,6.4633e-10,2.2014e-16,2.9993e-18,3.2417e-20,8.4006e-21
0.001395,2.0264e-10,6.6039e-09,3.4028e-12,2.1686e-09,6.4589e-10,1.9863e-16,3.5374e-18,4.8534e-20,1.6152e-20
0.001395,2.1908e-10,8.5908e-09,4.697e-12,2.696e-09,6.4201e-10,1.8434e-16,4.0839e-18,6.8967e-20,2.8542e-20
0.0013949,2.3266e-10,1.0836e-08,6.221e-12,3.2631e-09,6.3743e-10,1.743e-16,4.6586e-18,9.5538e-20,4.7501e-20
0.0013949,2.4385e-10,1.3333e-08,7.9886e-12,3.8736e-09,6.3419e-10,1.6721e-16,5.2879e-18,1.2975e-19,7.471e-20
0.0013949,2.5325e-10,1.6087e-08,1.0017e-11,4.5381e-09,6.3396e-10,1.6217e-16,6.0278e-18,1.7342e-19,1.1186e-19
0.0013949,2.615e-10,1.9113e-08,1.2333e-11,5.2788e-09,6.3825e-10,1.5853e-16,6.9589e-18,2.2872e-19,1.6072e-19
0.0013949,2.6931e-10,2.244e-08,1.4982e-11,6.135e-09,6.4851e-10,1.5588e-16,8.1887e-18,2.9825e-19,2.2311e-19
0.0013949,2.774e-10,2.6115e-08,1.8036e-11,7.1675e-09,6.6618e-10,1.5391e-16,9.8641e-18,3.8505e-19,3.0102e-19
0.0013949,2.8657e-10,3.0212e-08,2.1607e-11,8.467e-09,6.9284e-10,1.5239e-16,1.2195e-17,4.9278e-19,3.9668e-19
0.0013949,2.977e-10,3.4838e-08,2.5862e-11,1.0166e-08,7.3024e-10,1.512e-16,1.5489e-17,6.2591e-19,5.1272e-19
0.0013949,3.119e-10,4.0153e-08,3.1045e-11,1.2459e-08,7.804e-10,1.5021e-16,2.0216e-17,7.9005e-19,6.5254e-19
0.0013949,3.3065e-10,4.6384e-08,3.7508e-11,1.5638e-08,8.4579e-10,1.4937e-16,2.7113e-17,9.9257e-19,8.2071e-19
0.0013949,3.5625e-10,5.387e-08,4.5758e-11,2.0154e-08,9.2943e-10,1.4861e-16,3.7394e-17,1.2436e-18,1.0238e-18
0.0013948,3.9271e-10,6.3121e-08,5.6527e-11,2.6731e-08,1.0353e-09,1.4789e-16,5.3215e-17,1.558e-18,1.2721e-18
0.0013948,4.4838e-10,7.4946e-08,7.0882e-11,3.6623e-08,1.1688e-09,1.4719e-16,7.8848e-17,1.9601e-18,1.5827e-18
0.0013948,5.441e-10,9.0744e-08,9.0405e-11,5.2242e-08,1.3383e-09,1.4648e-16,1.2423e-16,2.4942e-18,1.9888e-18
0.0013948,7.477e-10,1.133e-07,1.1752e-10,7.9119e-08,1.5582e-09,1.4574e-16,2.1862e-16,3.2605e-18,2.5683e-18
0.0013947,1.4076e-09,1.4995e-07,1.5608e-10,1.3416e-07,1.8607e-09,1.4494e-16,4.8798e-16,4.5694e-18,3.5813e-18
0.0013944,7.3347e-09,2.3728e-07,2.1111e-10,3.04e-07,2.3727e-09,1.4406e-16,1.987e-15,8.2975e-18,7.0252e-18
0.001393,3.2788e-07,8.6664e-07,2.7233e-10,1.23e-06,5.6169e-09,1.43e-16,2.0969e-14,4.2253e-17,1.1927e-16
0.0013823,1.2479e-05,3.0489e-06,3.1577e-10,3.1561e-06,6.2975e-08,1.3881e-16,4.1543e-13,2.1532e-16,2.1028e-15
0.0013577,4.98e-05,6.2909e-06,3.5589e-10,3.8347e-06,4.5598e-07,1.1171e-16,1.4074e-12,9.314e-16,1.0909e-14
0.0013262,8.7253e-05,9.7899e-06,4.1596e-10,3.8473e-06,1.7504e-06,7.6767e-17,2.2575e-12,4.1199e-15,4.2269e-14
0.0012909,0.00012486,1.2146e-05,5.0082e-10,2.9755e-06,4.1537e-06,4.4472e-17,3.319e-12,1.2329e-14,1.1101e-13
0.0012605,0.00013788,1.3666e-05,6.0983e-10,2.2675e-06,7.1599e-06,2.5826e-17,3.4628e-12,2.2824e-14,1.8628e-13
0.0012328,0.00014048,1.5034e-05,7.2652e-10,1.8388e-06,1.0032e-05,2.1731e-17,3.4649e-12,3.3405e-14,2.4584e-13
0.0012067,0.00014008,1.621e-05,8.4538e-10,1.5184e-06,1.2375e-05,2.0158e-17,3.464e-12,4.0786e-14,2.6585e-13
0.0011822,0.00013788,1.7119e-05,9.6507e-10,1.2754e-06,1.4405e-05,1.9249e-17,3.4622e-12,4.7579e-14,2.7557e-13
