0,0,0,0,0
20.088,4.7378e-14,1.234e-14,6.9604e-15,9.5503e-15
40.088,1.9042e-11,5.3397e-12,1.4275e-12,7.3575e-13
60.088,4.8394e-10,1.1776e-10,3.1814e-11,1.3426e-11
80.088,8.6651e-09,1.4943e-09,3.4998e-10,1.0559e-10
100.09,6.834e-08,1.0079e-08,2.1762e-09,5.3678e-10
120.09,8.9399e-07,4.8698e-08,9.6452e-09,2.0615e-09
140.09,0.00044557,1.8585e-07,3.3129e-08,6.4085e-09
160.09,0.0027139,6.7423e-07,9.4325e-08,1.6939e-08
180.09,0.0055877,6.3497e-05,2.3986e-07,3.9605e-08
200.09,0.0081833,0.00079388,1.0651e-06,8.5107e-08
220.09,0.011719,0.0017249,8.0939e-05,1.8551e-07
240.09,0.014568,0.003006,0.00049648,1.2822e-05
260.09,0.017161,0.0042892,0.00099552,0.00015854
280.09,0.020757,0.0053332,0.0015896,0.00045569
300.09,0.023633,0.0066716,0.0022262,0.00073054
320.09,0.026289,0.0079523,0.0028215,0.00099817
340.09,0.029815,0.0090359,0.0034481,0.0012811
360.09,0.032759,0.010358,0.0040843,0.0015762
380.09,0.035507,0.011638,0.0046982,0.0018828
400.09,0.038937,0.012773,0.0053276,0.0021967
420.09,0.041947,0.014073,0.0059622,0.0025151
440.09,0.044791,0.015353,0.0065879,0.0028363
460.09,0.048135,0.016533,0.0072207,0.0031594
480.09,0.051201,0.01782,0.0078569,0.0034837
500.09,0.054129,0.0191,0.0084905,0.0038091
520.09,0.057413,0.020316,0.0091277,0.0041353
540.09,0.06052,0.021597,0.0097674,0.0044624
560.09,0.06352,0.022879,0.010407,0.0047904
580.09,0.066765,0.024122,0.011049,0.0051191
600.09,0.069903,0.025403,0.011693,0.0054487
620.09,0.072963,0.026689,0.012338,0.005779
640.09,0.076187,0.027951,0.012984,0.0061102
660.09,0.07935,0.029236,0.013633,0.0064422
680.09,0.082457,0.030527,0.014282,0.006775
700.09,0.085674,0.031805,0.014934,0.0071086
720.09,0.088858,0.033096,0.015587,0.007443
740.09,0.092004,0.034393,0.016241,0.0077783
760.09,0.095223,0.035683,0.016897,0.0081143
780.09,0.098426,0.036981,0.017555,0.0084512
800.09,0.1016,0.038285,0.018214,0.0087889
820.09,0.10483,0.039586,0.018874,0.0091275
840.09,0.10805,0.040892,0.019536,0.0094668
860.09,0.11126,0.042202,0.020199,0.009807
880.09,0.1145,0.043513,0.020864,0.010148
900.09,0.11773,0.044827,0.02153,0.01049
920.09,0.12096,0.046145,0.022198,0.010832
940.09,0.12422,0.047463,0.022867,0.011176
960.09,0.12747,0.048786,0.023538,0.01152
980.09,0.13072,0.050111,0.02421,0.011865
1000.1,0.13399,0.051438,0.024883,0.012211
1020.1,0.13726,0.052768,0.025557,0.012558
1040.1,0.14053,0.0541,0.026233,0.012906
1060.1,0.14381,0.055435,0.026911,0.013254
1080.1,0.1471,0.056773,0.027589,0.013603
1100.1,0.15039,0.058113,0.028269,0.013953
1120.1,0.15369,0.059455,0.028951,0.014304
1140.1,0.15699,0.0608,0.029633,0.014656
1160.1,0.1603,0.062147,0.030317,0.015008
1180.1,0.16361,0.063497,0.031003,0.015362
1200.1,0.16693,0.064849,0.031689,0.015716
1220.1,0.17025,0.066204,0.032377,0.016071
1240.1,0.17358,0.067561,0.033066,0.016427
1260.1,0.17692,0.06892,0.033756,0.016783
