0,0,0,1400
10.007,2.5729e-09,5.1965e-08,1392.1
20.086,3.2552e-08,9.9641e-07,1392.1
30.206,2.2835e-07,6.0567e-06,1392
40.312,9.5732e-07,2.2178e-05,1392
50.179,2.9553e-06,5.9027e-05,1391.9
60.022,7.5788e-06,0.00012955,1391.9
70.381,1.717e-05,0.00025548,1391.9
80.101,3.3244e-05,0.00043942,1391.8
90.261,6.3757e-05,0.00072946,1391.8
100.7,0.00012624,0.0011862,1391.8
110.7,0.00025461,0.0018611,1391.8
120.7,0.00054383,0.0029075,1391.7
130.7,0.0012192,0.0045524,1391.7
140.7,0.0028402,0.007174,1391.7
150.7,0.0069013,0.011432,1391.6
160.7,0.018348,0.018745,1391.5
170.7,0.071874,0.036431,1391.3
180.7,9.0152,1.2615,1383.3
190.7,71.226,3.6954,1353.4
200.7,106.62,4.1495,1324.4
210.7,116.48,4.5767,1298.1
220.7,118.38,5.0653,1273.7
230.7,117.15,5.4909,1250.7
240.7,114.58,5.7634,1228.9
250.7,111.45,5.8064,1208.1
260.7,108.17,5.5629,1188
270.7,104.91,5.0471,1168.7
280.7,101.78,4.3393,1150
290.7,98.787,3.5541,1131.9
300.7,95.962,2.7869,1114.2
310.7,93.305,2.0995,1097.1
320.7,90.819,1.5207,1080.4
330.7,88.5,1.058,1064
340.7,86.342,0.70628,1048.1
350.7,84.334,0.45202,1032.4
360.7,82.465,0.27712,1017.1
370.7,80.723,0.16259,1002.1
380.7,79.096,0.0912,987.43
390.7,77.573,0.048852,972.98
400.7,76.144,0.024971,958.8
410.7,74.801,0.012193,944.86
420.7,73.534,0.0057192,931.16
430.7,72.336,0.0026227,917.69
440.7,71.2,0.0012278,904.44
450.7,70.121,0.0006372,891.4
460.7,69.092,0.00040221,878.56
470.7,68.109,0.00031395,865.93
480.7,67.167,0.00028207,853.49
490.7,66.263,0.00027035,841.23
500.7,65.392,0.00026539,829.16
510.7,64.552,0.00026258,817.27
520.7,63.739,0.00026045,805.56
530.7,62.952,0.00025857,794.01
540.7,62.187,0.00025683,782.64
550.7,61.443,0.00025519,771.43
560.7,60.718,0.00025364,760.38
570.7,60.01,0.00025216,749.49
580.7,59.318,0.00025075,738.76
590.7,58.641,0.00024941,728.18
600.7,57.976,0.00024813,717.75
610.7,57.323,0.00024691,707.48
620.7,56.682,0.00024574,697.35
630.7,56.051,0.00024462,687.36
640.7,55.429,0.00024355,677.52
650.7,54.817,0.00024253,667.82
660.7,54.212,0.00024155,658.26
670.7,53.615,0.0002406,648.83
680.7,53.026,0.0002397,639.54
690.7,52.443,0.00023882,630.38
700.7,51.867,0.00023799,621.36
710.7,51.296,0.00023718,612.46
720.7,50.732,0.0002364,603.69
730.7,50.173,0.00023565,595.05
740.7,49.619,0.00023493,586.53
750.7,49.07,0.00023423,578.14
760.7,48.527,0.00023356,569.86
770.7,47.988,0.00023291,561.71
780.7,47.453,0.00023229,553.67
790.7,46.924,0.00023168,545.75
800.7,46.398,0.0002311,537.95
810.7,45.877,0.00023053,530.25
820.7,45.36,0.00022999,522.67
830.7,44.848,0.00022946,515.2
840.7,44.339,0.00022895,507.84
850.7,43.834,0.00022845,500.58
860.7,43.334,0.00022798,493.43
870.7,42.837,0.00022752,486.39
880.7,42.345,0.00022707,479.44
890.7,41.856,0.00022664,472.6
900.7,41.372,0.00022622,465.86
910.7,40.891,0.00022582,459.22
920.7,40.414,0.00022542,452.67
930.7,39.941,0.00022505,446.22
940.7,39.471,0.00022468,439.86
950.7,39.006,0.00022433,433.59
960.7,38.544,0.00022399,427.42
970.7,38.087,0.00022366,421.34
980.7,37.633,0.00022334,415.34
990.7,37.182,0.00022303,409.44
1000.7,36.736,0.00022273,403.62
1010.7,36.293,0.00022245,397.88
1020.7,35.854,0.00022217,392.23
1030.7,35.419,0.0002219,386.66
1040.7,34.988,0.00022164,381.18
1050.7,34.561,0.0002214,375.77
1060.7,34.137,0.00022116,370.44
1070.7,33.717,0.00022093,365.19
1080.7,33.301,0.00022071,360.02
1090.7,32.888,0.00022049,354.92
1100.7,32.479,0.00022029,349.9
1110.7,32.074,0.00022009,344.95
1120.7,31.673,0.00021991,340.08
1130.7,31.275,0.00021973,335.27
1140.7,30.881,0.00021956,330.53
1150.7,30.491,0.00021939,325.87
1160.7,30.104,0.00021924,321.27
1170.7,29.721,0.00021909,316.74
1180.7,29.342,0.00021895,312.28
1190.7,28.967,0.00021881,307.88
1200.7,28.595,0.00021869,303.54
1210.7,28.226,0.00021857,299.27
1220.7,27.861,0.00021845,295.06
1230.7,27.5,0.00021835,290.91
1240.7,27.142,0.00021825,286.82
1250.7,26.788,0.00021815,282.8
1260.7,26.438,0.00021807,278.83
1270.7,26.091,0.00021799,274.92
1280.7,25.747,0.00021792,271.06
1290.7,25.407,0.00021785,267.26
1300.7,25.071,0.00021779,263.52
1310.7,24.738,0.00021773,259.83
1320.7,24.408,0.00021768,256.19
1330.7,24.082,0.00021764,252.61
1340.7,23.759,0.00021761,249.08
1350.7,23.439,0.00021757,245.6
1360.7,23.123,0.00021699,242.17
1370.7,22.81,0.00021749,238.79
1380.7,22.501,0.00021751,235.46
1390.7,22.195,0.00021676,232.18
1400.7,21.892,0.00021714,228.95
1410.7,21.592,0.00021751,225.76
1420.7,21.296,0.00021752,222.62
1430.7,21.003,0.00021754,219.52
1440.7,20.713,0.00021756,216.47
1450.7,20.426,0.00021758,213.46
1460.7,20.142,0.00021762,210.5
1470.7,19.861,0.00021765,207.58
1480.7,19.584,0.00021769,204.7
1490.7,19.31,0.00021765,201.86
1500.7,19.038,0.00021769,199.06
1510.7,18.77,0.00021785,196.31
1520.7,18.505,0.00021792,193.59
1530.7,18.242,0.00021758,190.91
1540.7,17.983,0.00021806,188.27
1550.7,17.726,0.00021814,185.67
1560.7,17.473,0.00021801,183.11
1570.7,17.222,0.00021812,180.58
1580.7,16.975,0.00021839,178.09
1590.7,16.73,0.00021851,175.63
1600.7,16.488,0.00021861,173.21
1610.7,16.249,0.00021857,170.82
1620.7,16.012,0.00021884,168.47
1630.7,15.779,0.00021886,166.15
1640.7,15.548,0.000219,163.87
1650.7,15.32,0.00021921,161.62
1660.7,15.094,0.00021935,159.39
1670.7,14.871,0.00021941,157.21
1680.7,14.651,0.00021957,155.05
1690.7,14.434,0.00021979,152.92
1700.7,14.219,0.00021994,150.82
1710.7,14.006,0.00022011,148.76
1720.7,13.797,0.00022027,146.72
1730.7,13.589,0.00022035,144.71
1740.7,13.384,0.00022062,142.73
1750.7,13.182,0.0002208,140.78
1760.7,12.982,0.00022099,138.85
1770.7,12.785,0.00022112,136.96
1780.7,12.59,0.00022124,135.09
1790.7,12.397,0.00022139,133.24
1800.7,12.207,0.0002216,131.42
1810.7,12.019,0.00022181,129.63
1820.7,11.834,0.00022203,127.86
1830.7,11.65,0.00022225,126.12
1840.7,11.469,0.00022248,124.4
1850.7,11.291,0.00022271,122.71
1860.7,11.114,0.00022295,121.04
1870.7,10.94,0.00022317,119.4
1880.7,10.768,0.0002234,117.77
1890.7,10.599,0.0002236,116.17
1900.7,10.431,0.00022385,114.59
1910.7,10.265,0.00022411,113.04
1920.7,10.102,0.00022438,111.51
1930.7,9.9407,0.00022466,109.99
1940.7,9.7816,0.00022494,108.5
1950.7,9.6246,0.00022522,107.03
1960.7,9.4697,0.00022551,105.58
1970.7,9.3168,0.00022581,104.15
1980.7,9.1659,0.00022611,102.74
1990.7,9.017,0.00022642,101.35
2000.7,8.8701,0.00022673,99.983
2010.7,8.7252,0.00022705,98.632
2020.7,8.5822,0.00022738,97.3
2030.7,8.4412,0.00022771,95.986
2040.7,8.302,0.00022805,94.69
2050.7,8.1648,0.00022839,93.413
2060.7,8.0294,0.00022873,92.153
2070.7,7.8959,0.00022909,90.911
2080.7,7.7642,0.00022945,89.686
