0,0,0,0,0
20.088,3.5278e-11,6.136e-12,2.9164e-12,4.2718e-12
40.088,2.2895e-08,7.2828e-09,1.5048e-09,6.7799e-10
60.088,6.9655e-07,2.2476e-07,5.8294e-08,2.0885e-08
80.088,8.7996e-06,2.5697e-06,6.9187e-07,1.9865e-07
100.09,4.9561e-05,1.2915e-05,3.6699e-06,9.8471e-07
120.09,0.0067818,4.5661e-05,1.2823e-05,3.3104e-06
140.09,4.9729,0.00013319,3.4201e-05,8.6337e-06
160.09,5.0695,0.0009041,7.8317e-05,1.9065e-05
180.09,5.0675,3.6809,0.00018493,3.8146e-05
200.09,5.0653,6.8158,0.011357,7.6159e-05
220.09,5.0632,6.815,5.7766,0.00029066
240.09,5.0611,6.8141,8.3269,0.87699
260.09,5.0589,6.8131,8.3273,7.578
280.09,5.0568,6.8122,8.3268,8.7097
300.09,5.0546,6.8112,8.3262,8.7326
320.09,5.0524,6.8102,8.3257,8.7326
340.09,5.0503,6.8093,8.3252,8.7323
360.09,5.0481,6.8083,8.3247,8.732
380.09,5.0458,6.8073,8.3242,8.7317
400.09,5.0436,6.8064,8.3237,8.7314
420.09,5.0414,6.8054,8.3231,8.7311
440.09,5.0391,6.8044,8.3226,8.7308
460.09,5.0369,6.8034,8.3221,8.7306
480.09,5.0346,6.8024,8.3216,8.7303
500.09,5.0323,6.8014,8.321,8.73
520.09,5.03,6.8004,8.3205,8.7297
540.09,5.0277,6.7994,8.32,8.7294
560.09,5.0254,6.7984,8.3194,8.7292
580.09,5.023,6.7974,8.3189,8.7289
600.09,5.0207,6.7964,8.3184,8.7286
620.09,5.0183,6.7954,8.3178,8.7283
640.09,5.016,6.7944,8.3173,8.728
660.09,5.0136,6.7934,8.3168,8.7277
680.09,5.0112,6.7923,8.3162,8.7275
700.09,5.0088,6.7913,8.3157,8.7272
720.09,5.0063,6.7903,8.3151,8.7269
740.09,5.0039,6.7892,8.3146,8.7266
760.09,5.0015,6.7882,8.314,8.7263
780.09,4.999,6.7872,8.3135,8.726
800.09,4.9965,6.7861,8.3129,8.7257
820.09,4.994,6.7851,8.3124,8.7254
840.09,4.9915,6.784,8.3118,8.7251
860.09,4.989,6.7829,8.3113,8.7248
880.09,4.9865,6.7819,8.3107,8.7245
900.09,4.9839,6.7808,8.3101,8.7242
920.09,4.9814,6.7798,8.3096,8.7239
940.09,4.9788,6.7787,8.309,8.7237
960.09,4.9762,6.7776,8.3084,8.7234
980.09,4.9736,6.7765,8.3079,8.7231
1000.1,4.971,6.7754,8.3073,8.7228
1020.1,4.9684,6.7744,8.3067,8.7225
1040.1,4.9658,6.7733,8.3062,8.7222
1060.1,4.9631,6.7722,8.3056,8.7219
1080.1,4.9604,6.7711,8.305,8.7215
1100.1,4.9578,6.77,8.3044,8.7212
1120.1,4.9551,6.7689,8.3039,8.7209
1140.1,4.9524,6.7678,8.3033,8.7206
1160.1,4.9496,6.7667,8.3027,8.7203
1180.1,4.9469,6.7655,8.3021,8.72
1200.1,4.9442,6.7644,8.3015,8.7197
1220.1,4.9414,6.7633,8.301,8.7194
1240.1,4.9386,6.7622,8.3004,8.7191
1260.1,4.9358,6.761,8.2998,8.7188
1280.1,4.933,6.7599,8.2992,8.7185
1300.1,4.9302,6.7588,8.2986,8.7182
1320.1,4.9273,6.7576,8.298,8.7178
1340.1,4.9245,6.7565,8.2974,8.7175
1360.1,4.9216,6.7554,8.2968,8.7172
1380.1,4.9187,6.7542,8.2962,8.7169
1400.1,4.9158,6.7531,8.2956,8.7166
1420.1,4.9129,6.7519,8.295,8.7163
1440.1,4.91,6.7507,8.2944,8.716
1460.1,4.907,6.7496,8.2938,8.7156
1480.1,4.9041,6.7484,8.2932,8.7153
1500.1,4.9011,6.7472,8.2926,8.715
1520.1,4.8981,6.7461,8.292,8.7147
1540.1,4.8951,6.7449,8.2914,8.7144
1560.1,4.8921,6.7437,8.2908,8.714
1580.1,4.889,6.7425,8.2902,8.7137
1600.1,4.8859,6.7413,8.2896,8.7134
1620.1,4.8829,6.7401,8.289,8.7131
1640.1,4.8798,6.7389,8.2884,8.7127
1660.1,4.8767,6.7377,8.2877,8.7124
1680.1,4.8735,6.7365,8.2871,8.7121
1700.1,4.8704,6.7353,8.2865,8.7118
1720.1,4.8672,6.7341,8.2859,8.7114
1740.1,4.864,6.7329,8.2853,8.7111
1760.1,4.8608,6.7317,8.2846,8.7108
1780.1,4.8576,6.7305,8.284,8.7104
1800.1,4.8544,6.7292,8.2834,8.7101
1820.1,4.8511,6.728,8.2828,8.7098
1840.1,4.8479,6.7268,8.2821,8.7095
1860.1,4.8446,6.7256,8.2815,8.7091
1880.1,4.8413,6.7243,8.2809,8.7088
1900.1,4.8379,6.7231,8.2802,8.7085
1920.1,4.8346,6.7218,8.2796,8.7081
1940.1,4.8312,6.7206,8.279,8.7078
1960.1,4.8279,6.7193,8.2783,8.7074
1980.1,4.8245,6.7181,8.2777,8.7071
2000.1,4.821,6.7168,8.277,8.7068
2020.1,4.8176,6.7155,8.2764,8.7064
2040.1,4.8141,6.7143,8.2758,8.7061
2060.1,4.8106,6.713,8.2751,8.7057
2080.1,4.8071,6.7117,8.2745,8.7054
2100.1,4.8036,6.7104,8.2738,8.7051
