3.861,1.5107,0.74384,0.36887
3.8613,1.5117,0.74399,0.36878
3.8615,1.5135,0.7442,0.3687
3.8687,1.5135,0.74441,0.36863
3.8694,1.5145,0.74462,0.36857
3.8703,1.516,0.74486,0.36851
3.8764,1.5163,0.74511,0.36846
3.8774,1.5173,0.74536,0.36842
3.8789,1.5187,0.74563,0.36839
3.8841,1.5191,0.74591,0.36836
3.8855,1.5202,0.7462,0.36834
3.8872,1.5214,0.7465,0.36833
3.8918,1.522,0.74681,0.36832
3.8934,1.523,0.74712,0.36832
3.8954,1.5242,0.74745,0.36833
3.8996,1.5249,0.74778,0.36835
3.9014,1.5259,0.74812,0.36837
3.9035,1.527,0.74847,0.3684
3.9073,1.5278,0.74882,0.36843
3.9092,1.5288,0.74918,0.36848
3.9115,1.5298,0.74954,0.36853
3.915,1.5307,0.74991,0.36858
3.917,1.5317,0.75028,0.36864
3.9194,1.5327,0.75066,0.36871
3.9226,1.5335,0.75104,0.36878
3.9248,1.5345,0.75143,0.36886
3.9272,1.5355,0.75182,0.36894
3.9302,1.5364,0.75221,0.36903
3.9325,1.5374,0.75261,0.36913
3.9349,1.5384,0.75301,0.36923
3.9378,1.5393,0.75341,0.36934
3.9401,1.5402,0.75382,0.36945
3.9426,1.5412,0.75422,0.36956
3.9454,1.5421,0.75463,0.36969
3.9477,1.5431,0.75505,0.36981
3.9501,1.544,0.75546,0.36994
3.9528,1.5449,0.75587,0.37008
3.9552,1.5459,0.75629,0.37021
3.9576,1.5468,0.75671,0.37036
3.9603,1.5477,0.75713,0.3705
3.9626,1.5487,0.75755,0.37066
3.9651,1.5496,0.75797,0.37081
3.9676,1.5505,0.75839,0.37097
3.97,1.5514,0.75881,0.37113
3.9724,1.5523,0.75923,0.3713
3.9749,1.5533,0.75965,0.37146
3.9773,1.5542,0.76007,0.37164
3.9797,1.5551,0.7605,0.37181
3.9822,1.556,0.76092,0.37199
3.9846,1.5569,0.76134,0.37217
3.987,1.5578,0.76176,0.37235
3.9894,1.5587,0.76218,0.37254
3.9917,1.5596,0.7626,0.37273
3.9941,1.5605,0.76303,0.37292
3.9965,1.5614,0.76345,0.37311
3.9989,1.5623,0.76387,0.37331
4.0012,1.5631,0.76429,0.37351
4.0036,1.564,0.76471,0.37371
4.006,1.5649,0.76512,0.37391
4.0083,1.5658,0.76554,0.37411
4.0107,1.5667,0.76596,0.37432
4.013,1.5675,0.76638,0.37452
4.0153,1.5684,0.76679,0.37473
4.0176,1.5693,0.76721,0.37494
4.0199,1.5701,0.76762,0.37515
4.0222,1.571,0.76804,0.37537
4.0245,1.5719,0.76845,0.37558
4.0268,1.5727,0.76886,0.3758
4.0291,1.5736,0.76927,0.37601
4.0314,1.5744,0.76968,0.37623
4.0337,1.5753,0.77009,0.37645
4.0359,1.5761,0.7705,0.37667
4.0382,1.577,0.77091,0.37689
4.0404,1.5778,0.77132,0.37711
4.0427,1.5787,0.77172,0.37733
4.045,1.5795,0.77213,0.37756
4.0472,1.5804,0.77253,0.37778
4.0494,1.5812,0.77294,0.378
4.0517,1.582,0.77334,0.37823
4.0539,1.5829,0.77375,0.37846
4.0561,1.5837,0.77415,0.37868
4.0583,1.5845,0.77455,0.37891
4.0605,1.5854,0.77495,0.37914
4.0627,1.5862,0.77535,0.37936
4.0649,1.587,0.77575,0.37959
4.0671,1.5878,0.77615,0.37982
4.0693,1.5887,0.77654,0.38005
4.0715,1.5895,0.77694,0.38028
4.0736,1.5903,0.77734,0.38051
4.0758,1.5911,0.77773,0.38074
4.078,1.5919,0.77813,0.38096
4.0801,1.5927,0.77852,0.38119
4.0823,1.5936,0.77892,0.38142
4.0844,1.5944,0.77931,0.38165
4.0866,1.5952,0.7797,0.38189
4.0887,1.596,0.78009,0.38212
4.0909,1.5968,0.78049,0.38235
4.093,1.5976,0.78088,0.38258
4.0951,1.5984,0.78127,0.38281
4.0973,1.5992,0.78166,0.38304
4.0994,1.6,0.78205,0.38327
4.1015,1.6008,0.78243,0.3835
4.1036,1.6016,0.78282,0.38373
4.1057,1.6024,0.78321,0.38396
4.1078,1.6032,0.7836,0.38419
4.1099,1.604,0.78398,0.38442
4.112,1.6048,0.78437,0.38465
4.1141,1.6056,0.78476,0.38488
4.1162,1.6064,0.78514,0.38511
4.1183,1.6072,0.78553,0.38534
4.1204,1.608,0.78591,0.38557
4.1224,1.6088,0.78629,0.3858
4.1245,1.6096,0.78668,0.38603
4.1266,1.6103,0.78706,0.38626
4.1287,1.6111,0.78744,0.38649
4.1307,1.6119,0.78783,0.38671
4.1328,1.6127,0.78821,0.38694
4.1348,1.6135,0.78859,0.38717
4.1369,1.6143,0.78897,0.3874
4.1389,1.6151,0.78935,0.38763
4.141,1.6158,0.78973,0.38785
4.143,1.6166,0.79011,0.38808
4.1451,1.6174,0.79049,0.38831
4.1471,1.6182,0.79087,0.38854
4.1492,1.619,0.79125,0.38876
4.1512,1.6197,0.79163,0.38899
4.1532,1.6205,0.79201,0.38921
4.1552,1.6213,0.79239,0.38944
4.1573,1.6221,0.79277,0.38967
4.1593,1.6229,0.79315,0.38989
4.1613,1.6236,0.79352,0.39012
4.1633,1.6244,0.7939,0.39034
4.1653,1.6252,0.79428,0.39056
4.1674,1.626,0.79466,0.39079
4.1694,1.6267,0.79503,0.39101
4.1714,1.6275,0.79541,0.39124
4.1734,1.6283,0.79578,0.39146
4.1754,1.629,0.79616,0.39168
4.1774,1.6298,0.79654,0.3919
4.1794,1.6306,0.79691,0.39213
4.1814,1.6314,0.79729,0.39235
4.1834,1.6321,0.79766,0.39257
4.1854,1.6329,0.79804,0.39279
4.1874,1.6337,0.79841,0.39301
4.1893,1.6344,0.79879,0.39323
4.1913,1.6352,0.79916,0.39345
4.1933,1.636,0.79953,0.39367
4.1953,1.6367,0.79991,0.39389
4.1973,1.6375,0.80028,0.39411
4.1993,1.6383,0.80066,0.39433
4.2012,1.639,0.80103,0.39455
4.2032,1.6398,0.8014,0.39476
4.2052,1.6406,0.80178,0.39498
4.2072,1.6413,0.80215,0.3952
4.2091,1.6421,0.80252,0.39542
4.2111,1.6428,0.80289,0.39563
4.2131,1.6436,0.80327,0.39585
4.215,1.6444,0.80364,0.39606
4.217,1.6451,0.80401,0.39628
4.2189,1.6459,0.80438,0.3965
4.2209,1.6467,0.80475,0.39671
4.2229,1.6474,0.80513,0.39693
4.2248,1.6482,0.8055,0.39714
4.2268,1.6489,0.80587,0.39735
4.2287,1.6497,0.80624,0.39757
4.2307,1.6505,0.80661,0.39778
4.2326,1.6512,0.80698,0.39799
4.2346,1.652,0.80735,0.39821
4.2365,1.6527,0.80772,0.39842
4.2385,1.6535,0.80809,0.39863
4.2404,1.6542,0.80846,0.39884
4.2424,1.655,0.80884,0.39905
4.2443,1.6558,0.80921,0.39926
4.2462,1.6565,0.80958,0.39947
4.2482,1.6573,0.80995,0.39968
4.2501,1.658,0.81031,0.39989
4.252,1.6588,0.81068,0.4001
4.254,1.6595,0.81105,0.40031
4.2559,1.6603,0.81142,0.40052
4.2579,1.661,0.81179,0.40073
4.2598,1.6618,0.81216,0.40094
4.2617,1.6626,0.81253,0.40115
4.2636,1.6633,0.8129,0.40135
4.2656,1.6641,0.81327,0.40156
4.2675,1.6648,0.81364,0.40177
4.2694,1.6656,0.81401,0.40198
4.2714,1.6663,0.81437,0.40218
4.2733,1.6671,0.81474,0.40239
4.2752,1.6678,0.81511,0.40259
4.2771,1.6686,0.81548,0.4028
4.279,1.6693,0.81585,0.403
4.281,1.6701,0.81622,0.40321
4.2829,1.6708,0.81658,0.40341
4.2848,1.6716,0.81695,0.40362
4.2867,1.6723,0.81732,0.40382
4.2886,1.6731,0.81769,0.40403
4.2905,1.6738,0.81805,0.40423
4.2925,1.6746,0.81842,0.40443
4.2944,1.6753,0.81879,0.40463
4.2963,1.6761,0.81916,0.40484
4.2982,1.6768,0.81952,0.40504
4.3001,1.6776,0.81989,0.40524
4.302,1.6783,0.82026,0.40544
4.3039,1.6791,0.82062,0.40564
4.3058,1.6798,0.82099,0.40584
4.3077,1.6806,0.82136,0.40604
4.3096,1.6813,0.82172,0.40624
4.3115,1.6821,0.82209,0.40644
4.3135,1.6828,0.82246,0.40664
4.3154,1.6836,0.82282,0.40684
4.3173,1.6843,0.82319,0.40704
4.3192,1.6851,0.82355,0.40724
4.3211,1.6858,0.82392,0.40744
4.323,1.6865,0.82429,0.40764
4.3249,1.6873,0.82465,0.40784
4.3268,1.688,0.82502,0.40803
4.3287,1.6888,0.82538,0.40823
4.3306,1.6895,0.82575,0.40843
4.3324,1.6903,0.82611,0.40862
4.3343,1.691,0.82648,0.40882
4.3362,1.6918,0.82684,0.40902
4.3381,1.6925,0.82721,0.40921
4.34,1.6932,0.82757,0.40941
4.3419,1.694,0.82794,0.4096
4.3438,1.6947,0.8283,0.4098
4.3457,1.6955,0.82867,0.41
4.3476,1.6962,0.82903,0.41019
4.3495,1.697,0.8294,0.41038
4.3514,1.6977,0.82976,0.41058
4.3533,1.6984,0.83013,0.41077
4.3551,1.6992,0.83049,0.41097
4.357,1.6999,0.83085,0.41116
4.3589,1.7007,0.83122,0.41135
4.3608,1.7014,0.83158,0.41154
4.3627,1.7022,0.83195,0.41174
4.3646,1.7029,0.83231,0.41193
4.3664,1.7036,0.83267,0.41212
4.3683,1.7044,0.83304,0.41231
4.3702,1.7051,0.8334,0.4125
4.3721,1.7059,0.83376,0.4127
4.374,1.7066,0.83413,0.41289
4.3759,1.7073,0.83449,0.41308
4.3777,1.7081,0.83485,0.41327
4.3796,1.7088,0.83522,0.41346
4.3815,1.7096,0.83558,0.41365
4.3834,1.7103,0.83594,0.41384
4.3852,1.711,0.83631,0.41403
