0,0,0,0
4.7049e-18,1.4479e-18,9.7364e-19,1.1345e-18
7.7131e-15,2.073e-15,8.1655e-16,1.3098e-15
3.6038e-13,1.9537e-13,4.123e-14,3.78e-14
1.3058e-11,5.7893e-12,1.23e-12,4.7242e-13
1.1504e-10,4.4653e-11,1.079e-11,3.7542e-12
4.8399e-10,1.9483e-10,5.2629e-11,1.8509e-11
2.2158e-09,8.269e-10,2.2663e-10,7.0655e-11
7.9164e-09,2.5179e-09,6.9507e-10,1.9798e-10
2.0745e-08,6.1722e-09,1.7652e-09,4.8804e-10
5.6219e-08,1.3998e-08,4.0085e-09,1.0747e-09
2.4706e-07,2.7964e-08,7.883e-09,2.0602e-09
3.6419e-05,5.0113e-08,1.404e-08,3.6339e-09
0.0029772,8.6326e-08,2.3439e-08,6.005e-09
0.0050414,1.4935e-07,3.7279e-08,9.4233e-09
0.0050501,2.9168e-07,5.6992e-08,1.4191e-08
0.0050483,1.9964e-06,8.5399e-08,2.0696e-08
0.0050464,0.00051141,1.29e-07,2.9482e-08
0.0050446,0.004838,2.1253e-07,4.1434e-08
0.0050426,0.0068027,6.4982e-07,5.8334e-08
0.0050407,0.0068134,5.2747e-05,8.5013e-08
0.0050388,0.0068126,0.0023737,1.4295e-07
0.0050368,0.0068118,0.0069009,6.2129e-07
0.0050349,0.006811,0.0082874,8.0801e-05
0.005033,0.0068101,0.0083159,0.0019088
0.005031,0.0068093,0.0083157,0.0057774
0.005029,0.0068084,0.0083153,0.0080911
0.0050271,0.0068075,0.0083148,0.0086313
0.0050251,0.0068067,0.0083144,0.0087064
0.0050231,0.0068058,0.0083139,0.0087166
0.0050211,0.006805,0.0083135,0.0087174
0.0050191,0.0068041,0.008313,0.0087173
0.0050171,0.0068033,0.0083126,0.008717
0.0050152,0.0068024,0.0083121,0.0087168
0.0050131,0.0068016,0.0083117,0.0087166
0.0050111,0.0068007,0.0083112,0.0087163
0.0050091,0.0067998,0.0083108,0.0087161
0.0050071,0.006799,0.0083103,0.0087158
0.0050051,0.0067981,0.0083099,0.0087156
0.005003,0.0067973,0.0083094,0.0087154
0.005001,0.0067964,0.008309,0.0087151
0.0049989,0.0067955,0.0083085,0.0087149
0.0049969,0.0067947,0.0083081,0.0087147
0.0049948,0.0067938,0.0083076,0.0087144
0.0049927,0.0067929,0.0083072,0.0087142
0.0049907,0.0067921,0.0083067,0.008714
0.0049886,0.0067912,0.0083063,0.0087137
0.0049865,0.0067903,0.0083058,0.0087135
0.0049844,0.0067894,0.0083054,0.0087133
0.0049823,0.0067886,0.0083049,0.008713
0.0049802,0.0067877,0.0083045,0.0087128
0.004978,0.0067868,0.008304,0.0087126
0.0049759,0.0067859,0.0083035,0.0087124
0.0049738,0.006785,0.0083031,0.0087121
0.0049717,0.0067842,0.0083026,0.0087119
0.0049695,0.0067833,0.0083022,0.0087117
0.0049674,0.0067824,0.0083017,0.0087114
0.0049652,0.0067815,0.0083013,0.0087112
0.004963,0.0067806,0.0083008,0.008711
0.0049609,0.0067797,0.0083004,0.0087107
0.0049587,0.0067788,0.0082999,0.0087105
