0,0,0,0,0,0
4.7049e-15,4.7049e-15,4.7049e-15,4.7049e-15,4.7049e-15,4.7049e-15
7.7131e-12,7.7131e-12,7.7131e-12,7.7131e-12,7.7131e-12,7.7131e-12
3.6038e-10,3.6038e-10,3.6038e-10,3.6038e-10,3.6038e-10,3.6038e-10
1.3058e-08,1.3058e-08,1.3058e-08,1.3058e-08,1.3058e-08,1.3058e-08
1.1504e-07,1.1504e-07,1.1504e-07,1.1504e-07,1.1504e-07,1.1504e-07
4.8399e-07,4.8399e-07,4.8399e-07,4.8399e-07,4.8399e-07,4.8399e-07
2.2158e-06,2.2158e-06,2.2158e-06,2.2158e-06,2.2158e-06,2.2158e-06
7.9164e-06,7.9164e-06,7.9164e-06,7.9164e-06,7.9164e-06,7.9164e-06
2.0745e-05,2.0745e-05,2.0745e-05,2.0745e-05,2.0745e-05,2.0745e-05
5.6219e-05,5.6219e-05,5.6219e-05,5.6219e-05,5.6219e-05,5.6219e-05
0.00024706,0.00024706,0.00024706,0.00024706,0.00024706,0.00024706
0.036419,0.036418,0.03642,0.036418,0.036418,0.036418
2.9772,2.9769,2.9771,2.9769,2.9769,2.9769
5.0414,5.0404,5.0412,5.0404,5.0404,5.0404
5.0501,5.0486,5.0501,5.0486,5.0486,5.0486
5.0483,5.0462,5.0485,5.0462,5.0462,5.0462
5.0464,5.0438,5.0468,5.0438,5.0438,5.0438
5.0446,5.0413,5.0452,5.0413,5.0413,5.0413
5.0426,5.0388,5.0435,5.0388,5.0388,5.0388
5.0407,5.0362,5.0418,5.0362,5.0362,5.0362
5.0388,5.0337,5.0401,5.0337,5.0337,5.0337
5.0368,5.0311,5.0384,5.0311,5.0311,5.0311
5.0349,5.0285,5.0367,5.0285,5.0285,5.0285
5.033,5.0259,5.035,5.0259,5.0259,5.0259
5.031,5.0233,5.0332,5.0233,5.0233,5.0233
5.029,5.0207,5.0315,5.0207,5.0207,5.0207
5.0271,5.018,5.0297,5.018,5.018,5.018
5.0251,5.0153,5.028,5.0153,5.0153,5.0153
5.0231,5.0127,5.0262,5.0127,5.0127,5.0127
5.0211,5.01,5.0245,5.01,5.01,5.01
5.0191,5.0073,5.0227,5.0073,5.0073,5.0073
5.0171,5.0046,5.0209,5.0046,5.0046,5.0046
5.0152,5.0018,5.0191,5.0018,5.0018,5.0018
5.0131,4.9991,5.0173,4.9991,4.9991,4.9991
5.0111,4.9963,5.0155,4.9963,4.9963,4.9963
5.0091,4.9936,5.0137,4.9936,4.9936,4.9936
5.0071,4.9908,5.0119,4.9908,4.9908,4.9908
5.0051,4.988,5.0101,4.988,4.988,4.988
5.003,4.9852,5.0083,4.9852,4.9852,4.9852
5.001,4.9824,5.0064,4.9824,4.9824,4.9824
4.9989,4.9796,5.0046,4.9796,4.9796,4.9796
4.9969,4.9768,5.0028,4.9768,4.9768,4.9768
4.9948,4.9739,5.0009,4.9739,4.9739,4.9739
4.9927,4.971,4.9991,4.971,4.971,4.971
4.9907,4.9682,4.9972,4.9682,4.9682,4.9682
4.9886,4.9653,4.9954,4.9653,4.9653,4.9653
4.9865,4.9624,4.9935,4.9624,4.9624,4.9624
4.9844,4.9595,4.9917,4.9595,4.9595,4.9595
4.9823,4.9566,4.9898,4.9566,4.9566,4.9566
4.9802,4.9537,4.9879,4.9537,4.9537,4.9537
4.978,4.9507,4.986,4.9507,4.9507,4.9507
4.9759,4.9478,4.9842,4.9478,4.9478,4.9478
4.9738,4.9448,4.9823,4.9448,4.9448,4.9448
4.9717,4.9418,4.9804,4.9418,4.9418,4.9418
4.9695,4.9388,4.9785,4.9388,4.9388,4.9388
4.9674,4.9359,4.9766,4.9359,4.9359,4.9359
4.9652,4.9328,4.9747,4.9328,4.9328,4.9328
4.963,4.9298,4.9728,4.9298,4.9298,4.9298
4.9609,4.9268,4.9708,4.9268,4.9268,4.9268
4.9587,4.9237,4.9689,4.9237,4.9237,4.9237
4.9565,4.9207,4.967,4.9207,4.9207,4.9207
4.9543,4.9176,4.965,4.9176,4.9176,4.9176
4.9521,4.9145,4.9631,4.9145,4.9145,4.9145
4.9499,4.9114,4.9612,4.9114,4.9114,4.9114
4.9477,4.9083,4.9592,4.9083,4.9083,4.9083
4.9454,4.9052,4.9573,4.9052,4.9052,4.9052
4.9432,4.9021,4.9553,4.9021,4.9021,4.9021
4.941,4.8989,4.9533,4.8989,4.8989,4.8989
4.9387,4.8958,4.9514,4.8958,4.8958,4.8958
4.9365,4.8926,4.9494,4.8926,4.8926,4.8926
4.9342,4.8894,4.9474,4.8894,4.8894,4.8894
4.9319,4.8862,4.9454,4.8862,4.8862,4.8862
4.9296,4.883,4.9434,4.883,4.883,4.883
4.9274,4.8797,4.9415,4.8797,4.8797,4.8797
4.9251,4.8765,4.9395,4.8765,4.8765,4.8765
4.9228,4.8732,4.9375,4.8732,4.8732,4.8732
4.9205,4.87,4.9354,4.87,4.87,4.87
4.9181,4.8667,4.9334,4.8667,4.8667,4.8667
4.9158,4.8634,4.9314,4.8634,4.8634,4.8634
4.9135,4.8601,4.9294,4.8601,4.8601,4.8601
4.9111,4.8568,4.9273,4.8568,4.8568,4.8568
4.9088,4.8534,4.9253,4.8534,4.8534,4.8534
4.9064,4.8501,4.9233,4.8501,4.8501,4.8501
4.9041,4.8467,4.9212,4.8467,4.8467,4.8467
4.9017,4.8433,4.9192,4.8433,4.8433,4.8433
4.8993,4.8399,4.9171,4.8399,4.8399,4.8399
4.8969,4.8365,4.915,4.8365,4.8365,4.8365
4.8945,4.833,4.913,4.833,4.833,4.833
4.8921,4.8296,4.9109,4.8296,4.8296,4.8296
4.8897,4.8261,4.9088,4.8261,4.8261,4.8261
4.8873,4.8227,4.9067,4.8227,4.8227,4.8227
4.8848,4.8192,4.9046,4.8192,4.8192,4.8192
4.8824,4.8157,4.9026,4.8157,4.8157,4.8157
4.8799,4.8121,4.9004,4.8121,4.8121,4.8121
4.8775,4.8086,4.8983,4.8086,4.8086,4.8086
4.875,4.805,4.8962,4.805,4.805,4.805
4.8725,4.8014,4.8941,4.8014,4.8014,4.8014
4.8701,4.7979,4.892,4.7979,4.7979,4.7979
4.8676,4.7942,4.8899,4.7942,4.7942,4.7942
4.8651,4.7906,4.8877,4.7906,4.7906,4.7906
4.8625,4.787,4.8856,4.7882,4.787,4.787
4.86,4.7833,4.8834,4.7861,4.7833,4.7833
4.8575,4.7796,4.8813,4.7839,4.7796,4.7796
4.8549,4.7759,4.8791,4.7818,4.7759,4.7759
4.8524,4.7722,4.8769,4.7796,4.7722,4.7722
4.8498,4.7685,4.8748,4.7775,4.7685,4.7685
4.8473,4.7647,4.8726,4.7753,4.7647,4.7647
4.8447,4.761,4.8704,4.7732,4.761,4.761
4.8421,4.7572,4.8682,4.771,4.7572,4.7572
4.8395,4.7534,4.866,4.7688,4.7534,4.7534
4.8369,4.7496,4.8638,4.7667,4.7496,4.7496
4.8343,4.7457,4.8616,4.7645,4.7457,4.7457
4.8317,4.7418,4.8594,4.7623,4.7418,4.7418
4.829,4.738,4.8572,4.7601,4.738,4.738
4.8264,4.7341,4.8549,4.7579,4.7341,4.7341
4.8237,4.7301,4.8527,4.7557,4.7301,4.7301
4.821,4.7262,4.8505,4.7535,4.7262,4.7262
4.8184,4.7222,4.8482,4.7512,4.7222,4.7222
4.8157,4.7183,4.846,4.749,4.7183,4.7183
4.813,4.7142,4.8437,4.7468,4.7142,4.7142
4.8103,4.7102,4.8415,4.7445,4.7102,4.7102
4.8076,4.7062,4.8392,4.7423,4.7062,4.7062
4.8048,4.7021,4.8369,4.74,4.7021,4.7021
4.8021,4.698,4.8346,4.7378,4.698,4.698
4.7993,4.6939,4.8323,4.7355,4.6939,4.6939
4.7966,4.6898,4.83,4.7332,4.6898,4.6898
4.7938,4.6856,4.8277,4.7309,4.6856,4.6856
4.791,4.6814,4.8254,4.7287,4.6814,4.6814
4.7882,4.6772,4.8231,4.7264,4.6772,4.6772
4.7854,4.673,4.8208,4.7241,4.673,4.673
4.7826,4.6688,4.8184,4.7218,4.6688,4.6688
4.7798,4.6645,4.8161,4.7194,4.6645,4.6645
4.7769,4.6602,4.8138,4.7171,4.6602,4.6602
4.7741,4.6559,4.8114,4.7148,4.6559,4.6559
4.7712,4.6515,4.809,4.7125,4.6515,4.6515
4.7684,4.6472,4.8067,4.7101,4.6472,4.6472
4.7655,4.6428,4.8043,4.7078,4.6428,4.6428
4.7626,4.6384,4.8019,4.7054,4.6384,4.6384
4.7597,4.6339,4.7995,4.7031,4.6339,4.6339
4.7567,4.6295,4.7971,4.7007,4.6295,4.6295
4.7538,4.625,4.7947,4.6983,4.625,4.625
4.7509,4.6204,4.7923,4.6959,4.6204,4.6204
4.7479,4.6159,4.7899,4.6936,4.6159,4.6159
4.7449,4.6113,4.7875,4.6912,4.6113,4.6113
4.742,4.6067,4.7851,4.6888,4.6067,4.6067
4.739,4.6021,4.7826,4.6863,4.6021,4.6021
4.736,4.5974,4.7802,4.6839,4.5974,4.5974
4.733,4.5927,4.7777,4.6815,4.5927,4.5927
4.7299,4.588,4.7753,4.6791,4.588,4.588
4.7269,4.5833,4.7728,4.6766,4.5833,4.5833
4.7238,4.5785,4.7703,4.6742,4.5785,4.5785
4.7208,4.5737,4.7679,4.6717,4.5737,4.5737
4.7177,4.5689,4.7654,4.6693,4.5689,4.5689
4.7146,4.564,4.7629,4.6668,4.564,4.564
4.7115,4.5591,4.7604,4.6643,4.5591,4.5591
4.7083,4.5542,4.7579,4.6618,4.5542,4.5542
4.7052,4.5492,4.7553,4.6594,4.5492,4.5492
4.7021,4.5443,4.7528,4.6569,4.5443,4.5443
4.6989,4.5392,4.7503,4.6543,4.5392,4.5392
4.6957,4.5342,4.7477,4.6518,4.5342,4.5342
4.6925,4.5291,4.7452,4.6493,4.5291,4.5291
4.6893,4.524,4.7426,4.6468,4.524,4.524
4.6861,4.5188,4.74,4.6442,4.5188,4.5188
4.6829,4.5136,4.7375,4.6417,4.5136,4.5136
4.6796,4.5084,4.7349,4.6391,4.5084,4.5084
4.6763,4.5031,4.7323,4.6366,4.5031,4.5031
4.6731,4.4978,4.7297,4.634,4.4978,4.4978
4.6698,4.4925,4.7271,4.6314,4.4925,4.4925
4.6665,4.4871,4.7245,4.6288,4.4871,4.4871
4.6631,4.4817,4.7218,4.6262,4.4817,4.4817
4.6598,4.4762,4.7192,4.6236,4.4762,4.4762
4.6564,4.4708,4.7166,4.621,4.4708,4.4708
4.6531,4.4652,4.7139,4.6184,4.4652,4.4652
4.6497,4.4597,4.7113,4.6158,4.4597,4.4597
4.6463,4.4541,4.7086,4.6131,4.4541,4.4541
4.6429,4.4484,4.7059,4.6105,4.4484,4.4484
4.6394,4.4427,4.7032,4.6078,4.4427,4.4427
4.636,4.437,4.7005,4.6052,4.437,4.437
4.6325,4.4312,4.6978,4.6025,4.4312,4.4312
4.629,4.4254,4.6951,4.5998,4.4254,4.4254
4.6255,4.4195,4.6924,4.5971,4.4195,4.4195
4.622,4.4136,4.6897,4.5944,4.4136,4.4136
4.6185,4.4076,4.6869,4.5917,4.4076,4.4076
4.6149,4.4016,4.6842,4.589,4.4016,4.4016
4.6114,4.3956,4.6814,4.5863,4.3956,4.3956
4.6078,4.3895,4.6787,4.5836,4.3895,4.3895
4.6042,4.3833,4.6759,4.5808,4.3833,4.3833
4.6006,4.3771,4.6731,4.5781,4.3771,4.3771
4.5969,4.3709,4.6703,4.5753,4.3709,4.3709
4.5933,4.3645,4.6675,4.5725,4.3645,4.3645
4.5896,4.3582,4.6647,4.5697,4.3582,4.3582
4.5859,4.3518,4.6619,4.567,4.3518,4.3518
4.5822,4.3453,4.659,4.5642,4.3453,4.3453
4.5784,4.3388,4.6562,4.5613,4.3388,4.3388
4.5747,4.3322,4.6533,4.5585,4.3322,4.3322
4.5709,4.3256,4.6505,4.5557,4.3256,4.3256
4.5671,4.3189,4.6476,4.5529,4.3189,4.3189
4.5633,4.3121,4.6447,4.55,4.3121,4.3121
4.5595,4.3053,4.6418,4.5472,4.3053,4.3053
4.5556,4.2984,4.6389,4.5443,4.2984,4.2984
4.5518,4.2915,4.636,4.5414,4.2945,4.2915
4.5479,4.2845,4.6331,4.5385,4.2916,4.2845
4.544,4.2774,4.6301,4.5356,4.2888,4.2774
4.54,4.2703,4.6272,4.5327,4.286,4.2703
4.5361,4.2631,4.6242,4.5298,4.2832,4.2631
4.5321,4.2558,4.6213,4.5269,4.2803,4.2558
4.5281,4.2485,4.6183,4.5239,4.2775,4.2485
4.5241,4.2411,4.6153,4.521,4.2746,4.2411
4.52,4.2336,4.6123,4.518,4.2718,4.2336
4.516,4.226,4.6093,4.5151,4.2689,4.226
4.5119,4.2184,4.6063,4.5121,4.266,4.2184
4.5078,4.2106,4.6033,4.5091,4.2631,4.2106
4.5037,4.2028,4.6002,4.5061,4.2602,4.2028
4.4995,4.195,4.5972,4.5031,4.2573,4.195
4.4953,4.187,4.5941,4.5,4.2543,4.187
4.4911,4.179,4.591,4.497,4.2514,4.179
4.4869,4.1708,4.588,4.494,4.2484,4.1708
4.4826,4.1626,4.5849,4.4909,4.2455,4.1626
4.4784,4.1543,4.5818,4.4878,4.2425,4.1543
4.4741,4.1459,4.5786,4.4847,4.2395,4.1459
4.4697,4.1374,4.5755,4.4817,4.2365,4.1374
4.4654,4.1288,4.5724,4.4785,4.2335,4.1288
4.461,4.1201,4.5692,4.4754,4.2305,4.1201
4.4566,4.1112,4.566,4.4723,4.2275,4.1112
4.4522,4.1023,4.5629,4.4692,4.2245,4.1023
4.4477,4.0933,4.5597,4.466,4.2214,4.0933
4.4432,4.0842,4.5565,4.4629,4.2184,4.0842
4.4387,4.075,4.5532,4.4597,4.2153,4.075
4.4342,4.0656,4.55,4.4565,4.2122,4.0656
4.4296,4.0561,4.5468,4.4533,4.2091,4.0561
4.425,4.0465,4.5435,4.4501,4.206,4.0465
4.4204,4.0368,4.5403,4.4469,4.2029,4.0368
4.4157,4.027,4.537,4.4436,4.1998,4.027
4.411,4.017,4.5337,4.4404,4.1966,4.017
